OSEBuildingID,SiteEUI(kBtu/sf)_2015,SourceEUI(kBtu/sf)_2015,GHGEmissions(MetricTonsCO2e),Electricity(kBtu)_2015,NaturalGas(kBtu)_2015,SteamUse(kBtu)_2015,PropertyGFATotal_2015,YearBuilt_2015,NumberofFloors_2015,BuildingType_2015,PrimaryPropertyType_2015,ENERGYSTARScore_2015,SiteEUI(kBtu/sf)_2016,SourceEUI(kBtu/sf)_2016,Electricity(kBtu)_2016,NaturalGas(kBtu)_2016,SteamUse(kBtu)_2016,PropertyGFATotal_2016,YearBuilt_2016,NumberofFloors_2016,BuildingType_2016,PrimaryPropertyType_2016,ENERGYSTARScore_2016,Δ_SiteEUI,Δ_SiteEUI_pct,Δ_SourceEUI,Δ_SourceEUI_pct,Δ_Electricity,Δ_Electricity_pct,Δ_NaturalGas,Δ_NaturalGas_pct,Δ_ENERGYSTARScore,Δ_ENERGYSTARScore_pct,Trajectory_Class,Energy_Efficiency_2015,Electrification_Rate_2015,BuildingAge_2015,SizeCategory,Has_ENERGY_STAR,Age_Size_Interaction,EUI_ESTAR_Interaction,Electricity_per_sqft,NaturalGas_per_sqft,Target_2016_EUI,Target_Delta_EUI,Target_Worsened,Cluster,Annual_EUI_Change_Rate,Projected_EUI_2020,Projected_EUI_2025,Projected_EUI_2030,Projected_EUI_2040,Risk_Score,BEPS_Target_2030,BEPS_Target_2040,BEPS_Compliant_2030,BEPS_Compliant_2040
26,99.3,208.5,1596.08,26798906.0,26534856.0,0.0,540360,1916,10.0,NonResidential,Other,67.0,83.69999695,182.6999969,24357833.0,20626631.0,0.0,540360,1916,10,NonResidential,Other,76.0,-15.600003049999998,-15.709972860020137,-25.800003099999998,-12.37410220623501,-2441073.0,-9.108853174827361,-5908225.0,-22.265901876384785,9.0,13.432835820895523,Improving,0.4762589928057554,0.5024754488535799,99,Mega,1,1306.799278656301,6653.099999999999,49.59454067658598,49.105884965578504,83.69999695,-15.600003049999998,0,3.0,-0.15709972860020138,42.250340843579956,17.976750265847745,7.648779717945456,1.384694892527561,0.0,60,50,0,0
27,132.1,245.5,1795.42,19677268.0,31222797.0,0.0,385274,1985,19.0,NonResidential,Other,,124.1999969,229.5,18257661.0,29602150.0,0.0,385274,1985,19,NonResidential,Other,,-7.900003099999992,-5.980320287660857,-16.0,-6.517311608961303,-1419607.0,-7.214451721651603,-1620647.0,-5.190588786776534,,,Improving,0.5380855397148676,0.3865863039664095,30,Mega,0,385.85137932010736,0.0,51.073438643666584,81.04049845045344,124.1999969,-7.900003099999992,0,3.0,-0.05980320287660857,97.05024912476223,71.30015787417422,52.38227164514373,28.273007101488478,0.0,60,50,0,0
28,25.1,59.2,35.17,911659.0,542600.0,0.0,56228,1961,2.0,SPS-District K-12,K-12 School,96.0,26.10000038,60.70000076,936955.0,602523.0,0.0,56228,1961,2,SPS-District K-12,K-12 School,95.0,1.0000003799999995,3.984065258964141,1.500000759999999,2.5337850675675657,25296.0,2.774721688701587,59923.0,11.043678584592701,-1.0,-1.0416666666666665,Stable,0.4239864864864865,0.6268890204564661,54,Large,1,590.608147519463,2409.6000000000004,16.21361243508572,9.649996443053283,26.10000038,1.0000003799999995,1,2.0,0.03984065258964141,30.514600069758387,37.097243721804716,45.09990262395322,66.65665655260766,3.984065258964141,60,50,1,1
29,66.9,151.5,102.08,2254751.0,1626149.0,0.0,88592,2001,6.0,NonResidential,Hotel,85.0,63.20000076,148.0,2266231.0,1397303.0,0.0,88592,2001,6,NonResidential,Hotel,84.0,-3.699999240000004,-5.530641614349782,-3.5,-2.31023102310231,11480.0,0.5091471297717575,-228846.0,-14.072880160428102,-1.0,-1.1764705882352942,Improving,0.44158415841584164,0.580986626813368,14,Large,1,159.48531377379948,5686.500000000001,25.450954939497922,18.35548356510746,63.20000076,-3.699999240000004,0,2.0,-0.055306416143497815,50.33626026185556,37.873529105370075,28.49643973218041,16.132447527595797,0.0,60,50,0,0
30,78.3,158.9,308.6,4582663.0,5209084.0,0.0,126593,1928,7.0,NonResidential,College/University,,90.69999695,173.0,4647474.0,6696211.0,0.0,126593,1928,7,NonResidential,University,,12.399996950000002,15.836522286079186,14.099999999999994,8.87350534927627,64811.0,1.4142650245064934,1487127.0,28.54872372954631,,,Declining,0.49276274386406543,0.4680128071119485,87,Very Large,0,1022.140414295764,0.0,36.19997156240866,41.14827834082453,90.69999695,12.399996950000002,1,1.0,0.15836522286079185,163.30117666325285,340.5782158314548,710.304257869066,3089.5805471587755,15.836522286079186,60,50,0,0
31,20.7,64.9,9.68,1388775.0,0.0,0.0,67224,1930,2.0,NonResidential,Other,,19.5,61.20000076,1310236.0,0.0,0.0,67224,1930,2,NonResidential,Other,,-1.1999999999999993,-5.797101449275359,-3.699999240000004,-5.701077411402163,-78539.0,-5.655271732282047,0.0,,,,Improving,0.31895223420647145,1.0,85,Large,0,944.8430408966505,0.0,20.658916458407713,0.0,19.5,-1.1999999999999993,0,2.0,-0.05797101449275359,15.356479876734241,11.392341749011774,8.451510474279162,4.651328290741101,0.0,60,50,1,1
32,44.0,55.7,249.43,532747.0,4626617.0,0.0,158676,1991,8.0,NonResidential,Hotel,,45.5,58.0,572307.0,4755745.0,0.0,158676,1991,8,NonResidential,Hotel,,1.5,3.4090909090909087,2.299999999999997,4.129263913824052,39560.0,7.425663588908056,129128.0,2.7909809694642975,,,Stable,0.7899461400359066,0.10325826981775273,24,Very Large,0,287.3910232434062,0.0,3.3574516625072475,29.157635685295823,45.5,1.5,1,1.0,0.03409090909090909,52.02909566450541,61.52333626514217,72.75008063951404,101.72335623865979,3.4090909090909087,60,50,1,1
33,85.5,183.3,319.73,5763595.0,5263590.0,0.0,171866,2001,10.0,NonResidential,Hotel,20.0,85.80000305,181.1000061,5610706.0,5451210.0,0.0,171866,2001,10,NonResidential,Hotel,57.0,0.3000030500000008,0.35088076023391906,-2.1999939000000097,-1.2002148936170265,-152889.0,-2.6526673022653395,187620.0,3.5644873555881063,37.0,185.0,Stable,0.4664484451718494,0.5226714705520946,14,Very Large,1,168.76266681211217,1710.0,33.53539967183736,30.626127331758465,85.80000305,0.3000030500000008,1,2.0,0.0035088076023391907,87.01057878023894,88.54784584411892,90.1122727092417,93.32453371369752,0.35088076023391906,60,50,0,0
34,49.7,84.2,244.51,1933106.0,4350200.0,0.0,126351,1955,1.0,SPS-District K-12,K-12 School,57.0,0.0,0.0,0.0,0.0,0.0,126351,1955,1,SPS-District K-12,K-12 School,,-49.7,-100.0,-84.2,-100.0,-1933106.0,-100.0,-4350200.0,-100.0,,,Improving,0.5902612826603325,0.30765746567173397,60,Very Large,1,704.8096165042417,2832.9,15.299491100189156,34.42948611407903,0.0,-49.7,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,60,50,1,1
35,90.5,194.1,125.57,2276244.0,2065556.0,0.0,68410,1978,5.0,NonResidential,Hotel,60.0,92.90000153,199.6999969,2346349.0,2110365.0,0.0,68410,1978,5,NonResidential,Hotel,57.0,2.4000015299999973,2.6519353922651905,5.599996900000008,2.8851091705306584,70105.0,3.0798543565628287,44809.0,2.1693432664134984,-3.0,-5.0,Stable,0.46625450798557444,0.5242627481689622,37,Large,1,411.93168964758354,5430.0,33.273556497588075,30.193772840228036,92.90000153,2.4000015299999973,1,1.0,0.026519353922651905,103.15357618015018,117.57635667131542,134.0157090041883,174.11136797166475,2.6519353922651905,60,50,0,0
36,38.9,62.6,260.37,1709681.0,4678100.0,0.0,160645,1949,2.0,SPS-District K-12,K-12 School,80.0,41.29999924,68.09999847,1947601.0,4831572.0,0.0,160645,1949,2,SPS-District K-12,K-12 School,75.0,2.3999992399999996,6.16966385604113,5.499998470000001,8.785940047923324,237920.0,13.9160463267709,153472.0,3.280648126376093,-5.0,-6.25,Declining,0.621405750798722,0.2676486560826052,66,Very Large,1,791.1392587154493,3112.0,10.642603255625758,29.12073204892776,41.29999924,2.3999992399999996,1,1.0,0.061696638560411306,52.47492336666533,70.78708437885346,95.48963568457607,173.76434186401193,6.16966385604113,60,50,1,1
37,26.7,83.8,10.27,1472609.0,0.0,0.0,51582,1989,2.0,SPS-District K-12,K-12 School,94.0,0.0,0.0,1496816.0,0.0,0.0,51582,1989,2,SPS-District K-12,K-12 School,,-26.7,-100.0,-83.8,-100.0,24207.0,1.643817197912005,0.0,,,,Improving,0.31861575178997614,1.0,26,Large,1,282.12463343538013,2509.7999999999997,28.54889302469854,0.0,0.0,-26.7,0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,60,50,1,1
38,59.2,104.1,149.39,1353524.0,2635261.0,0.0,87262,1906,3.0,NonResidential,Small- and Mid-Sized Office,,61.5,106.5,1352843.0,2793077.0,0.0,87262,1906,3,NonResidential,Small- and Mid-Sized Office,,2.299999999999997,3.88513513513513,2.4000000000000057,2.3054755043227724,-681.0,-0.050313108596522854,157816.0,5.9886288303132025,,,Stable,0.5686839577329491,0.33933240322554364,109,Large,0,1240.0583190449406,0.0,15.511035731475328,30.19941096926497,61.5,2.299999999999997,1,1.0,0.0388513513513513,71.6289775518067,86.6674058296829,104.86313626094052,153.51716194088291,3.88513513513513,60,50,0,0
40,90.6,178.5,243.37,3266270.0,4153630.0,0.0,81871,1994,4.0,NonResidential,Hotel,20.0,81.5,162.5,3016399.0,3652169.0,0.0,81871,1994,4,NonResidential,Hotel,29.0,-9.099999999999994,-10.04415011037527,-16.0,-8.96358543417367,-249871.0,-7.65004117846963,-501461.0,-12.072837493951075,9.0,45.0,Improving,0.507563025210084,0.4402040458766291,21,Large,1,237.57115895194232,1812.0,39.895323130290336,50.73383737831467,81.5,-9.099999999999994,0,1.0,-0.1004415011037527,53.367302678582234,31.435640123481345,18.516946151929506,6.424857123818308,0.0,60,50,0,0
41,11.7,34.0,3.71,272732.0,34000.0,0.0,126394,1955,2.0,NonResidential,"Self-Storage Facility
",77.0,12.10000038,35.20000076,281265.0,37100.0,0.0,110356,1955,2,NonResidential,Self-Storage Facility,,0.4000003800000016,3.418806666666681,1.2000007600000018,3.529414000000005,8533.0,3.1287124356511153,3100.0,9.117647058823529,,,Stable,0.34411764705882353,0.8891540497893927,60,Very Large,1,704.8300321770283,900.9,2.1577923002674178,0.2690001107647515,12.10000038,0.4000003800000016,1,2.0,0.03418806666666681,13.841510062827638,16.37499152302211,19.372188884156223,27.11277168892661,3.418806666666681,60,50,1,1
46,66.9,210.0,333.54,47845869.0,0.0,0.0,714095,1961,2.0,NonResidential,Distribution Center,1.0,46.40000153,145.8999939,44731153.0,0.0,0.0,714095,1961,2,NonResidential,Warehouse,,-20.49999847000001,-30.64274808669657,-64.1000061,-30.52381242857143,-3114716.0,-6.509895347495935,0.0,,,,Improving,0.3185714285714286,1.0,54,Mega,1,727.8537250475173,66.9,67.00210616234534,0.0,46.40000153,-20.49999847000001,0,0.0,-0.3064274808669657,10.737063048310855,1.7232365157459248,0.27656949352340077,0.0071239858053943235,0.0,60,50,1,1
50,30.1,80.3,28.78,1281965.0,373700.0,0.0,54986,1990,2.0,SPS-District K-12,K-12 School,91.0,30.0,77.80000305,1217589.0,432690.0,0.0,54986,1990,2,SPS-District K-12,K-12 School,97.0,-0.10000000000000142,-0.33222591362126713,-2.4999969499999963,-3.113321232876708,-64376.0,-5.021665958118982,58990.0,15.785389349745785,6.0,6.593406593406594,Stable,0.3748443337484434,0.7742900888766749,25,Large,1,272.87130181599895,2739.1,23.31438911722984,6.796275415560324,30.0,-0.10000000000000142,0,2.0,-0.0033222591362126715,29.60331124005282,29.11481848423381,28.634386487920807,27.69717491705022,0.0,60,50,1,1
51,34.1,53.6,258.67,1561983.0,4665500.0,0.0,175565,1950,2.0,SPS-District K-12,K-12 School,88.0,35.0,55.0,1599684.0,4799443.0,0.0,175565,1950,2,SPS-District K-12,K-12 School,88.0,0.8999999999999986,2.63929618768328,1.3999999999999986,2.61194029850746,37701.0,2.413662632691905,133943.0,2.870924874075662,0.0,0.0,Stable,0.6361940298507462,0.25082091753602537,65,Very Large,1,784.925070771929,3000.8,8.89689288867371,26.574203286532054,35.0,0.8999999999999986,1,1.0,0.0263929618768328,38.84388912217732,44.24773378697963,50.40334501844738,65.40275050878432,2.63929618768328,60,50,1,1
52,63.7,161.3,123.08,4289697.0,1754334.0,0.0,94900,1961,2.0,NonResidential,Small- and Mid-Sized Office,57.0,65.19999695,163.0,4291585.0,1894876.0,0.0,94900,1961,2,NonResidential,Small- and Mid-Sized Office,57.0,1.4999969499999963,2.354783281004704,1.6999999999999886,1.0539367637941652,1888.0,0.044012432579736985,140542.0,8.0111312897088,0.0,0.0,Stable,0.39491630502169867,0.7097410651930806,54,Large,1,618.8718341853162,3630.9,45.2022866174921,18.48613277133825,65.19999695,1.4999969499999963,1,2.0,0.023547832810047038,71.56161740411198,80.39348642845373,90.31535192426492,113.98376796239269,2.354783281004704,60,50,0,0
53,36.3,81.6,56.97,1226016.0,911721.0,0.0,52554,1900,2.0,NonResidential,Small- and Mid-Sized Office,93.0,50.09999847,108.6999969,1579749.0,1371582.0,0.0,52554,1900,2,NonResidential,Small- and Mid-Sized Office,83.0,13.799998470000006,38.01652471074382,27.099996900000008,33.210780514705895,353733.0,28.852233576070784,459861.0,50.43878554952666,-10.0,-10.75268817204301,Declining,0.44485294117647056,0.5735111475359224,115,Large,1,1250.0057847146072,3375.8999999999996,23.328690489781938,17.348270350496634,50.09999847,13.799998470000006,1,1.0,0.3801652471074382,181.7866819894368,910.3690839870145,4559.035128478299,114336.21580654025,38.01652471074382,60,50,1,0
54,40.5,74.6,251.72,2694187.0,4386042.0,0.0,175015,1954,3.0,NonResidential,K-12 School,95.0,40.0,74.0,2679739.0,4315001.0,0.0,175015,1954,3,NonResidential,K-12 School,95.0,-0.5,-1.2345679012345678,-0.5999999999999943,-0.8042895442359174,-14448.0,-0.5362656712395985,-71041.0,-1.6197063320415082,0.0,0.0,Stable,0.5428954423592494,0.38052257914256726,61,Very Large,1,736.4305933151622,3847.5,15.3940347970174,25.060949061509014,40.0,-0.5,0,1.0,-0.012345679012345678,38.06097100868611,35.76882750923567,33.614723625770694,29.6878827442178,0.0,60,50,1,1
55,30.5,79.6,39.87,1607511.0,539617.0,0.0,70586,1911,3.0,NonResidential,"Self-Storage Facility
",,30.60000038,76.59999847,1500229.0,658400.0,0.0,70586,1911,3,NonResidential,Self-Storage Facility,,0.10000038000000089,0.32787009836065867,-3.0000015299999916,-3.76884614321607,-107282.0,-6.673795700309361,118783.0,22.01246439604386,,,Stable,0.38316582914572866,0.7486796315822811,104,Large,0,1161.118532137084,0.0,22.77379367013289,7.644816252514663,30.60000038,0.10000038000000089,1,1.0,0.0032787009836065866,31.00329138099811,31.514887752625306,32.034926158494784,33.10088859175749,0.32787009836065867,60,50,1,1
56,44.9,121.0,263.85,12308680.0,3352459.0,0.0,332210,1969,24.0,NonResidential,Hotel,68.0,46.40000153,121.8000031,12204406.0,3958787.0,0.0,332210,1969,24,NonResidential,Hotel,67.0,1.5000015299999987,3.3407606458797297,0.8000030999999979,0.6611595867768577,-104274.0,-0.8471582655491897,606328.0,18.08606757010302,-1.0,-1.4705882352941175,Stable,0.37107438016528926,0.7859377277731843,46,Mega,1,584.8221770570116,3053.2,37.05090153818368,10.091384967339936,46.40000153,1.5000015299999987,1,0.0,0.0334076064587973,52.91814480507951,62.368152552591624,73.50572222724573,102.10280840439393,3.3407606458797297,60,50,1,1
57,54.3,170.7,64.23,9214222.0,0.0,0.0,168115,1973,5.0,NonResidential,Large Office,79.0,56.29999924,176.6000061,9536160.0,0.0,0.0,168115,1973,5,NonResidential,Large Office,78.0,1.999999240000001,3.6832398526703525,5.900006100000013,3.456359753954313,321938.0,3.4939249347367576,0.0,,-1.0,-1.2658227848101267,Stable,0.3181019332161687,1.0,42,Very Large,1,505.3611988448881,4289.7,54.80904142997353,0.0,56.29999924,1.999999240000001,1,2.0,0.03683239852670352,65.06427975033736,77.96244013683538,93.41749567370144,134.12625992990843,3.6832398526703525,60,50,1,0
58,0.0,0.0,0.0,0.0,0.0,0.0,57428,1920,2.0,NonResidential,Retail Store,,21.70000076,48.79999924,714939.0,532423.0,0.0,57428,1920,2,NonResidential,Other,,21.70000076,,48.79999924,,714939.0,,532423.0,,,,,,,95,Large,0,1041.038944714434,0.0,0.0,0.0,21.70000076,21.70000076,1,,inf,inf,inf,inf,inf,100.0,60,50,1,1
59,98.0,307.9,27.3,3916108.0,0.0,0.0,59400,1910,8.0,NonResidential,Small- and Mid-Sized Office,,85.40000153,398.7000122,5071973.0,0.0,0.0,59400,1910,8,NonResidential,Small- and Mid-Sized Office,14.0,-12.599998470000003,-12.85714129591837,90.80001220000003,29.490098148749606,1155865.0,29.51565687156738,0.0,,,,Improving,0.3182851575186749,1.0,105,Large,0,1154.1669657237157,0.0,65.9277441077441,0.0,85.40000153,-12.599998470000003,0,2.0,-0.1285714129591837,49.24760213747135,24.748227717251762,12.436641553334239,3.1406616040790962,0.0,60,50,0,0
60,297.1,522.8,583.41,5294026.0,10290141.0,0.0,52549,1926,2.0,NonResidential,Mixed Use Property,,286.3999939,485.2999878,4632459.0,10393737.0,0.0,52549,1926,2,NonResidential,Mixed Use Property,,-10.700006099999996,-3.6014830360148085,-37.50001219999996,-7.1729174062739025,-661567.0,-12.49648188354194,103596.0,1.0067500532791533,,,Stable,0.5682861514919664,0.33970542025120753,89,Large,0,967.3873134911536,0.0,100.74456221812024,195.8199204551942,286.3999939,-10.700006099999996,0,3.0,-0.03601483036014808,247.3172533716864,205.87621614040702,171.37913265028985,118.75761479456939,0.0,60,50,0,0
62,69.7,201.1,77.8,5422999.0,753040.0,0.0,98634,1930,20.0,NonResidential,Hotel,46.0,54.59999847,158.6000061,4290059.0,551288.0,0.0,98634,1930,20,NonResidential,Hotel,71.0,-15.10000153,-21.664277661406025,-42.49999389999999,-21.133761263053206,-1132940.0,-20.891392382701895,-201752.0,-26.791671093169022,25.0,54.347826086956516,Improving,0.34659373446046743,0.8780707181415143,85,Large,1,977.4304230101274,3206.2000000000003,54.98103088184602,7.6346898635359,54.59999847,-15.10000153,0,2.0,-0.21664277661406026,20.560422758892173,6.065006944395569,1.7890833115120477,0.1556786615268693,0.0,60,50,1,0
63,85.9,187.3,2846.07,45041634.0,24088353.0,16229832.0,994212,1982,34.0,NonResidential,Hotel,60.0,80.90000153,182.5,45545529.0,23324992.0,11598686.0,994212,1982,34,NonResidential,Hotel,63.0,-4.999998470000008,-5.820719988358566,-4.800000000000011,-2.562733582487993,503895.0,1.1187316161753813,-763361.0,-3.169004539247661,3.0,5.0,Improving,0.4586225306994127,0.6515498693786822,33,Mega,1,455.72032269710405,5154.0,45.30385269942427,24.228588067736055,80.90000153,-4.999998470000008,0,0.0,-0.05820719988358566,63.64583576618083,47.15707113359328,34.940060588856625,19.18126801630699,0.0,60,50,0,0
65,87.8,203.3,126.83,3053131.0,1987378.0,0.0,71150,1985,7.0,NonResidential,Hotel,99.0,93.09999847,215.8999939,3243900.0,2104408.0,0.0,71150,1985,7,NonResidential,Hotel,98.0,5.299998470000006,6.036444726651488,12.599993899999987,6.197734333497288,190769.0,6.248307065762982,117030.0,5.888663354429807,-1.0,-1.0101010101010102,Declining,0.4318740777176586,0.6057187875272121,30,Large,1,335.1767897469901,8692.199999999999,42.91118763176388,27.932227687983133,93.09999847,5.299998470000006,1,2.0,0.060364447266514874,117.69833131006055,157.77787235959886,211.5056069974546,380.07864082213973,6.036444726651488,60,50,0,0
66,41.4,65.7,209.92,1305729.0,3781188.0,0.0,122810,1908,7.0,NonResidential,Hotel,99.0,44.0,68.19999695,1293561.0,4107716.0,0.0,122810,1908,7,NonResidential,Hotel,99.0,2.6000000000000014,6.28019323671498,2.4999969499999963,3.8051703957381986,-12168.0,-0.9318932182711727,326528.0,8.635592834844498,0.0,0.0,Declining,0.6301369863013698,0.25668376346616234,107,Very Large,1,1253.8689997936817,4098.599999999999,10.632106505984854,30.78892598322612,44.0,2.6000000000000014,1,1.0,0.0628019323671498,56.138656885233104,76.12436707434615,103.22511410126222,189.80547046221622,6.28019323671498,60,50,1,1
67,70.6,166.6,120.73,3125480.0,1862890.0,0.0,113173,1959,5.0,NonResidential,Hotel,86.0,74.80000305,165.6999969,2944680.0,2339663.0,0.0,113173,1959,5,NonResidential,Hotel,86.0,4.2000030500000065,5.949012818696894,-0.9000030999999922,-0.5402179471788668,-180800.0,-5.784711468318466,476773.0,25.593191224387912,0.0,0.0,Declining,0.4237695078031212,0.6265533631226232,56,Very Large,1,651.6541772379226,6071.599999999999,27.61683440396561,16.46055154497981,74.80000305,4.2000030500000065,1,1.0,0.05949012818696894,94.25171767046513,125.82700118743726,167.98032565495208,299.38329512254603,5.949012818696894,60,50,0,0
68,60.8,131.7,191.58,3586563.0,3136472.0,0.0,150453,2000,7.0,NonResidential,Hotel,83.0,60.70000076,128.0,3396109.0,3319078.0,0.0,150453,2000,7,NonResidential,Hotel,84.0,-0.09999923999999538,-0.16447243421051871,-3.6999999999999886,-2.8094153378891336,-190454.0,-5.310209244895462,182606.0,5.8220191348751085,1.0,1.2048192771084338,Stable,0.4616552771450266,0.5334737956890006,15,Very Large,1,178.82119002916073,5046.4,23.83842794759825,20.84685582873057,60.70000076,-0.09999923999999538,0,2.0,-0.0016447243421051872,60.30164580896846,59.807376435366514,59.3171583975184,58.348743772313235,0.0,60,50,0,0
69,68.0,147.8,170.01,3238067.0,2776145.0,0.0,116300,1997,6.0,NonResidential,Hotel,84.0,65.90000153,144.5,3188457.0,2639138.0,0.0,116300,1997,6,NonResidential,Hotel,80.0,-2.0999984700000027,-3.088233044117651,-3.3000000000000114,-2.2327469553450685,-49610.0,-1.5320868901106741,-137007.0,-4.935152882864548,-4.0,-4.761904761904762,Stable,0.46008119079837617,0.538402537190242,18,Very Large,1,209.95086486459724,5712.0,27.842364574376614,23.87055030094583,65.90000153,-2.0999984700000027,0,2.0,-0.03088233044117651,58.12881539298437,49.69057616164201,42.477269536339975,31.03999995638378,0.0,60,50,0,0
70,44.4,108.0,156.59,4566435.0,2349046.0,0.0,155602,1998,6.0,NonResidential,Hotel,81.0,43.90000153,107.4000015,4558937.0,2277962.0,0.0,155602,1998,6,NonResidential,Hotel,81.0,-0.4999984700000013,-1.1261226801801831,-0.5999984999999981,-0.5555541666666649,-7498.0,-0.1641981107800724,-71084.0,-3.0260795233469246,0.0,0.0,Stable,0.4111111111111111,0.660320663161391,17,Very Large,1,203.2360739026858,3596.4,29.346891428130743,15.096502615647614,43.90000153,-0.4999984700000013,0,2.0,-0.01126122680180183,41.95568309969278,39.64593117932086,37.46333614305891,33.45200104674499,0.0,60,50,1,1
73,55.4,78.7,139.62,550355.0,2556597.0,0.0,56072,1911,3.0,NonResidential,K-12 School,77.0,57.70000076,81.09999847,551867.0,2682920.0,0.0,56072,1911,3,NonResidential,K-12 School,76.0,2.300000760000003,4.151625920577623,2.39999847,3.0495533290978396,1512.0,0.2747317640432085,126323.0,4.941060323547278,-1.0,-1.2987012987012987,Stable,0.7039390088945362,0.1771366277947004,104,Large,1,1137.1786079923659,4265.8,9.815148380653445,45.59489584819518,57.70000076,2.300000760000003,1,1.0,0.04151625920577623,67.89535062863982,83.2090006676163,101.97661147629124,153.16555834678638,4.151625920577623,60,50,1,0
77,67.6,135.3,169.49,2400660.0,2876216.0,0.0,122942,1999,4.0,NonResidential,Hotel,94.0,68.40000153,136.6999969,2423730.0,2913604.0,0.0,122942,1999,4,NonResidential,Hotel,94.0,0.800001530000003,1.1834342159763358,1.3999968999999908,1.0347353288987367,23070.0,0.9609857289245457,37388.0,1.2999023717272973,0.0,0.0,Stable,0.49963045084996294,0.4549396271581898,16,Very Large,1,187.5116177969706,6354.4,19.526768720209528,23.394901660945813,68.40000153,0.800001530000003,1,1.0,0.011834342159763358,71.69580962910224,76.0397798575809,80.64694646313555,90.71562211897842,1.1834342159763358,60,50,0,0
82,63.7,149.8,85.51,2181293.0,1323754.0,0.0,54984,1962,2.0,NonResidential,Small- and Mid-Sized Office,65.0,61.40000153,139.6000061,1978230.0,1396981.0,0.0,54984,1962,2,NonResidential,Small- and Mid-Sized Office,71.0,-2.2999984700000056,-3.6106726373626463,-10.19999390000001,-6.809074699599472,-203063.0,-9.30929499154859,73227.0,5.531767987103344,6.0,9.230769230769232,Stable,0.4252336448598131,0.6223291727614494,53,Large,1,578.4852320864868,4140.5,39.67141350210971,24.075258256947475,61.40000153,-2.2999984700000056,0,1.0,-0.03610672637362646,53.00101424387184,44.09901900909115,36.69219363644608,25.401722836089306,0.0,60,50,0,0
84,153.5,246.4,1858.84,12080722.0,33414103.0,0.0,217603,1922,5.0,NonResidential,Senior Care Community,50.0,144.3999939,235.0,11824772.0,30967300.0,0.0,217603,1922,5,NonResidential,Senior Care Community,54.0,-9.100006100000002,-5.9283427361563525,-11.400000000000006,-4.626623376623379,-255950.0,-2.1186647619239976,-2446803.0,-7.32266552239933,4.0,8.0,Improving,0.6229707792207793,0.26554057521926944,93,Very Large,1,1143.0101923817558,7675.0,55.51725849367885,153.5553416083418,144.3999939,-9.100006100000002,0,3.0,-0.05928342736156353,113.08431070763729,83.30984578645896,61.37483052717442,33.310277956931294,0.0,60,50,0,0
85,175.3,313.8,602.0,5797976.0,10574028.0,0.0,93397,1970,2.0,NonResidential,Senior Care Community,1.0,175.6000061,311.5,5679498.0,10723064.0,0.0,93397,1970,2,NonResidential,Senior Care Community,1.0,0.3000060999999903,0.17113867655447249,-2.3000000000000114,-0.7329509241555167,-118478.0,-2.043437227059926,149036.0,1.4094534268303431,0.0,0.0,Stable,0.5586360739324411,0.35413966427078813,45,Large,1,515.0081344820146,175.3,62.078824801653155,113.21592770645738,175.6000061,0.3000060999999903,1,3.0,0.001711386765544725,176.80517355892513,178.32327094809835,179.85440313504708,182.95622054454938,0.17113867655447249,60,50,0,0
86,62.8,164.1,74.04,2975816.0,1003439.0,0.0,84103,2008,6.0,NonResidential,Hotel,68.0,58.5,154.1999969,2812688.0,893412.0,0.0,84103,2008,6,NonResidential,Hotel,74.0,-4.299999999999997,-6.847133757961779,-9.900003099999992,-6.032908653260203,-163128.0,-5.481790540813007,-110027.0,-10.96499139459399,6.0,8.823529411764707,Improving,0.3826934795856185,0.7478324460231878,7,Large,1,79.37866585078966,4270.4,35.38299466130816,11.931072613343163,58.5,-4.299999999999997,0,2.0,-0.06847133757961779,44.049476905402585,30.89739515349675,21.672198953042248,10.66265119263288,0.0,60,50,1,0
89,105.4,221.6,563.78,9501003.0,9368159.0,0.0,179014,1965,3.0,NonResidential,Medical Office,48.0,93.30000305,213.3999939,9886484.0,6814570.0,0.0,179014,1965,3,NonResidential,Medical Office,48.0,-12.099996950000005,-11.480073007590137,-8.200006099999996,-3.7003637635379047,385481.0,4.057266374929047,-2553589.0,-27.258173137326132,0.0,0.0,Improving,0.47563176895306863,0.5035201351284174,50,Very Large,1,604.7612440097322,5059.200000000001,53.07407800507223,52.33199079401611,93.30000305,-12.099996950000005,0,1.0,-0.11480073007590137,57.285650127893646,31.135158544359026,16.92218025662855,4.998811814102011,0.0,60,50,0,0
95,94.4,175.0,255.64,2784090.0,4447953.0,0.0,76631,1908,7.0,NonResidential,Hotel,24.0,94.69999695,172.0,2660742.0,4598016.0,0.0,76631,1908,7,NonResidential,Hotel,71.0,0.2999969499999935,0.31779337923728124,-3.0,-1.7142857142857144,-123348.0,-4.430460222191093,150063.0,3.3737541741111023,47.0,195.83333333333331,Stable,0.5394285714285715,0.38496590797372193,107,Large,1,1203.404392467712,2265.6000000000004,36.33111925982957,58.043781237358246,94.69999695,0.2999969499999935,1,1.0,0.0031779337923728123,95.9095488001039,97.44323676948638,99.00144991719421,102.19302674580086,0.31779337923728124,60,50,0,0
